date;open;high;low;close;volume
20170813;000000;332.5000000;332.6600000;332.5000000;332.6600000;5
20170814;000000;332.6600000;332.6600000;331.4000000;332.4600000;372
20170815;000000;332.4600000;333.1100000;331.9900000;333.1100000;534
20170816;000000;333.1100000;333.1100000;331.5300000;332.8700000;392
20170817;000000;332.8700000;333.0800000;331.0600000;332.4600000;455
20170818;000000;332.4600000;333.1600000;331.6200000;333.1600000;323
20170819;000000;333.1600000;333.1600000;333.1600000;333.1600000;2
20170820;000000;333.1600000;333.1600000;333.1600000;333.1600000;4
20170821;000000;333.1600000;333.6600000;331.2500000;333.2100000;397
20170822;000000;333.2100000;333.3800000;331.6400000;332.8100000;445
20170823;000000;332.8100000;333.7600000;331.9000000;333.6500000;313
20170824;000000;333.6500000;333.6500000;329.4200000;330.8400000;568
20170825;000000;330.8400000;333.5600000;330.4800000;333.4600000;421
20170826;000000;333.4600000;333.4600000;333.4600000;333.4600000;2
20170828;000000;333.4600000;334.1500000;331.9000000;334.0600000;462
20170829;000000;334.0600000;335.4400000;333.4900000;335.2200000;476
20170830;000000;335.0500000;335.2200000;335.0500000;335.2200000;42
20170831;000000;335.2200000;338.0700000;334.4900000;337.8900000;376
20170901;000000;337.8900000;337.8900000;337.7200000;337.8900000;40
20170902;000000;337.8900000;337.8900000;337.8900000;337.8900000;1
20170903;000000;337.8900000;337.8900000;337.8900000;337.8900000;3
20170904;000000;337.8900000;338.8400000;335.9900000;338.7700000;280
20170905;000000;338.7700000;341.1900000;338.6000000;340.1500000;513
20170906;000000;340.1500000;341.6700000;340.1500000;341.2000000;427
20170907;000000;341.2000000;341.3700000;334.5500000;335.9900000;432
20170908;000000;335.9900000;335.9900000;332.5600000;335.3700000;469
20170910;000000;335.3700000;335.3700000;335.3700000;335.3700000;1
20170911;000000;335.3700000;337.5900000;335.1300000;337.3200000;354
20170912;000000;337.3200000;339.4700000;336.9900000;339.3200000;95
20170913;000000;339.3200000;341.5200000;337.0200000;338.6700000;216
20170914;000000;338.6700000;339.1700000;337.0700000;339.1700000;438
20170915;000000;339.1700000;339.6700000;336.0700000;339.3700000;357
20170916;000000;339.3700000;339.3700000;339.3700000;339.3700000;1
20170917;000000;339.3700000;339.3700000;339.3700000;339.3700000;6
20170918;000000;339.3700000;340.4300000;338.5700000;339.7700000;321
20170919;000000;339.7700000;341.4900000;339.7700000;341.3700000;533
20170920;000000;341.3700000;342.0700000;340.5800000;340.8800000;413
20170921;000000;340.8800000;341.6000000;338.5700000;340.3700000;525
20170922;000000;340.3700000;341.1000000;338.6700000;340.9700000;446
20170924;000000;340.9700000;340.9700000;340.9700000;340.9700000;1
20170925;000000;340.9700000;341.5200000;340.1700000;340.9700000;391
20170926;000000;340.9700000;341.5200000;338.7800000;339.6300000;459
20170927;000000;339.6300000;340.4700000;338.5600000;340.1200000;312
20170928;000000;340.1200000;340.8700000;339.2400000;340.7300000;400
20170929;000000;340.7300000;341.6900000;339.3600000;340.1800000;342
20170930;000000;340.1800000;340.1800000;340.1800000;340.1800000;3
20171002;000000;340.1800000;341.4200000;339.9700000;341.0700000;303
20171003;000000;341.0700000;342.8500000;340.9000000;342.7400000;323
20171004;000000;342.7400000;344.1700000;342.2700000;344.0700000;350
20171005;000000;344.0700000;345.6200000;343.0700000;345.4700000;410
20171006;000000;345.4700000;345.4700000;343.0700000;343.3200000;543
20171007;000000;343.3200000;343.3200000;343.3200000;343.3200000;2
20171008;000000;343.3200000;343.3200000;343.3200000;343.3200000;2
20171009;000000;343.3200000;344.4700000;340.0700000;341.2200000;332
20171010;000000;341.2200000;341.2200000;336.5700000;337.3800000;502
20171011;000000;337.3800000;337.3800000;334.9700000;334.9700000;88
20171012;000000;334.9700000;335.3200000;333.3000000;334.2700000;541
20171013;000000;334.2700000;334.3400000;333.3100000;334.3100000;331
20171014;000000;334.3100000;334.3100000;334.3100000;334.3100000;4
20171015;000000;334.3100000;334.3100000;334.3100000;334.3100000;2
20171016;000000;334.3100000;334.3100000;331.9700000;333.2300000;297
20171017;000000;333.2300000;333.8300000;332.4900000;333.8200000;524
20171018;000000;333.8200000;333.9100000;332.9700000;333.3700000;503
20171019;000000;333.3700000;334.4700000;333.3700000;334.4700000;232
20171020;000000;334.4700000;335.8700000;333.9300000;335.6200000;458
20171021;000000;335.6200000;335.6200000;335.6200000;335.6200000;2
20171022;000000;335.6200000;335.6200000;335.6200000;335.6200000;2
20171023;000000;335.6200000;336.2400000;334.9000000;335.7700000;295
20171024;000000;335.7700000;335.9200000;333.8700000;333.8700000;564
20171025;000000;333.8700000;334.3200000;331.8300000;333.2600000;313
20171026;000000;333.2600000;333.8300000;332.9600000;333.7100000;124
20171027;000000;333.7100000;334.9700000;333.7000000;334.3500000;314
20171028;000000;334.3500000;334.3500000;334.3500000;334.3500000;1
20171029;000000;334.3500000;334.3500000;334.3500000;334.3500000;1
20171030;000000;334.3500000;334.9700000;333.0500000;333.5100000;391
20171031;000000;333.5100000;334.9700000;333.4000000;334.8200000;329
20171101;000000;334.8200000;335.2700000;334.4000000;335.2000000;205
20171102;000000;335.2000000;335.3200000;334.4700000;334.6500000;212
20171103;000000;334.6500000;334.9700000;334.1700000;334.1700000;46
20171104;000000;334.1700000;334.1700000;334.1700000;334.1700000;3
20171105;000000;334.1700000;334.1700000;334.1700000;334.1700000;1
20171106;000000;334.1700000;334.9700000;333.5900000;333.5900000;272
20171107;000000;333.5900000;333.5900000;332.1600000;333.5600000;191
20171108;000000;333.5600000;333.8500000;333.0000000;333.1200000;226
20171109;000000;333.1200000;333.7300000;332.6100000;332.9600000;312
20171110;000000;332.9600000;333.9000000;332.3000000;332.6600000;260
20171111;000000;332.6600000;332.6600000;332.6600000;332.6600000;4
20171113;000000;332.6600000;333.6600000;332.3000000;332.9600000;239
20171114;000000;332.9600000;333.1500000;332.1000000;332.3000000;286
20171115;000000;332.3000000;333.2000000;331.8500000;332.6600000;380
20171116;000000;332.6600000;332.7000000;332.0000000;332.1600000;201
20171117;000000;332.1600000;332.2800000;331.7400000;331.7400000;298
20171118;000000;331.7400000;331.7400000;331.7400000;331.7400000;4
20171119;000000;331.7400000;331.7400000;331.7400000;331.7400000;1
20171120;000000;331.7400000;331.8300000;330.2500000;330.7500000;315
20171121;000000;330.7500000;330.7500000;330.0000000;330.3100000;128
20171122;000000;330.3100000;330.3100000;329.8600000;329.8600000;343
20171123;000000;329.8600000;330.1000000;328.9600000;329.8600000;232
20171124;000000;329.8600000;330.5800000;329.8600000;330.1500000;293
20171125;000000;330.1500000;330.1500000;330.1500000;330.1500000;1
20171127;000000;330.1500000;331.1100000;330.1500000;330.8000000;305
20171128;000000;330.8000000;331.8100000;330.8000000;331.5000000;259
20171129;000000;331.5000000;331.9900000;330.4000000;330.9600000;337
20171130;000000;330.9600000;331.9000000;330.4000000;331.1500000;386
20171201;000000;331.1500000;331.1500000;331.1500000;331.1500000;33
20171202;000000;331.1500000;331.1500000;331.1500000;331.1500000;3
20171204;000000;331.1500000;332.9600000;331.1500000;332.7100000;271
20171205;000000;332.7100000;333.0600000;332.6000000;333.0600000;273
20171206;000000;333.0600000;334.3000000;332.8000000;333.8300000;205
20171207;000000;333.8300000;335.0000000;333.8300000;334.3000000;348
20171208;000000;334.3000000;334.9200000;333.8500000;334.6500000;384
20171209;000000;334.6500000;334.6500000;334.6500000;334.6500000;4
20171210;000000;334.6500000;334.6500000;334.6500000;334.6500000;1
20171211;000000;334.6500000;335.6500000;334.4000000;335.3500000;292
20171212;000000;335.3500000;335.3500000;334.3000000;334.6000000;293
20171213;000000;334.6000000;335.4700000;334.6000000;335.3600000;206
20171214;000000;335.3600000;335.3600000;333.9600000;335.1000000;387
20171215;000000;335.1000000;335.4900000;334.4700000;335.4900000;218
20171216;000000;335.4900000;335.4900000;335.4900000;335.4900000;4
20171217;000000;335.4900000;335.4900000;335.4900000;335.4900000;5
20171218;000000;335.4900000;335.4900000;335.4900000;335.4900000;32
20171219;000000;335.4900000;335.4900000;335.4900000;335.4900000;35
20171220;000000;335.4900000;335.8600000;334.4700000;335.7000000;297
20171221;000000;335.7000000;335.7700000;333.1200000;334.1000000;342
20171222;000000;334.1000000;334.1000000;332.2500000;332.5500000;337
20171223;000000;332.5500000;332.5500000;332.5500000;332.5500000;5
20171225;000000;333.6700000;333.6700000;333.6000000;333.6700000;7
20171226;000000;333.6000000;333.6700000;331.8500000;332.4000000;320
20171227;000000;332.4000000;332.6700000;330.6100000;331.7100000;373
20171228;000000;331.7100000;331.9700000;330.5500000;330.9700000;339
20171229;000000;330.9700000;332.7000000;330.9700000;332.7000000;272
20171230;000000;332.7000000;332.7000000;332.7000000;332.7000000;7
20171231;000000;332.7000000;332.7000000;332.7000000;332.7000000;1
20180101;000000;332.7000000;332.7000000;332.7000000;332.7000000;5
20180102;000000;332.7000000;332.7000000;332.7000000;332.7000000;20
20180103;000000;332.7000000;333.6100000;332.4000000;333.1200000;179
20180104;000000;333.1200000;333.1200000;331.4000000;331.9200000;196
20180105;000000;331.9200000;331.9200000;329.6900000;329.7000000;203
20180106;000000;329.7000000;329.7000000;329.7000000;329.7000000;3
20180107;000000;329.7000000;329.7000000;329.7000000;329.7000000;2
20180108;000000;329.7000000;330.7000000;329.7000000;330.0700000;156
20180109;000000;330.0700000;330.6300000;329.9000000;330.6300000;173
20180110;000000;330.6300000;330.7000000;330.1200000;330.2700000;38
20180111;000000;330.2700000;330.8700000;329.9000000;329.9600000;172
20180112;000000;329.9600000;329.9600000;329.0500000;329.2500000;207
20180113;000000;329.2500000;329.2500000;329.2500000;329.2500000;4
20180114;000000;329.2500000;329.2500000;329.2500000;329.2500000;2
20180115;000000;329.2500000;329.6200000;328.8900000;328.8900000;202
20180116;000000;328.8900000;329.1100000;327.1700000;327.5100000;278
20180117;000000;327.5100000;327.9000000;325.4600000;326.0600000;392
20180118;000000;326.0600000;326.4600000;324.3600000;324.3600000;254
20180119;000000;324.3600000;324.7100000;323.3200000;324.6000000;377
20180120;000000;324.6000000;324.6000000;324.6000000;324.6000000;3
20180122;000000;324.6000000;325.8100000;323.8000000;324.1100000;271
20180123;000000;324.1100000;324.1600000;322.3800000;322.4000000;382
20180124;000000;322.4000000;322.4100000;320.4000000;320.8600000;261
20180125;000000;320.8600000;320.8600000;319.2400000;320.0100000;337
20180126;000000;320.0100000;321.2400000;319.4600000;321.2100000;276
20180127;000000;321.2100000;321.2100000;321.2100000;321.2100000;10
20180128;000000;321.2100000;321.2100000;321.2100000;321.2100000;4
20180129;000000;321.2100000;322.4100000;320.9600000;322.1100000;204
20180130;000000;322.1100000;322.8000000;321.6100000;321.6100000;284
20180131;000000;321.6100000;323.0600000;321.6100000;323.0100000;249
20180201;000000;323.0100000;323.0100000;322.2000000;322.3100000;204
20180202;000000;322.3100000;322.3100000;321.1500000;321.9100000;242
20180203;000000;321.9100000;321.9100000;321.9100000;321.9100000;3
20180205;000000;321.9100000;322.7000000;321.9000000;322.2500000;240
20180206;000000;322.2500000;324.4100000;322.2500000;323.9600000;237
20180207;000000;323.9600000;323.9900000;323.2000000;323.3600000;234
20180208;000000;323.3600000;325.9600000;323.3600000;325.8600000;273
20180209;000000;325.8600000;327.4600000;325.6000000;327.3700000;254
20180210;000000;327.3700000;327.3700000;327.3700000;327.3700000;3
20180211;000000;327.3700000;327.3700000;327.3700000;327.3700000;2
20180212;000000;327.3700000;328.9600000;325.3600000;325.3600000;294
20180213;000000;325.3600000;325.6000000;322.9600000;323.6600000;320
20180214;000000;323.6600000;323.6600000;321.9000000;322.5600000;225
20180215;000000;322.5600000;322.5600000;319.8900000;320.1100000;259
20180216;000000;320.1100000;320.1100000;318.9000000;319.5100000;283
20180217;000000;319.5100000;319.5100000;319.5100000;319.5100000;2
20180219;000000;319.5100000;319.5100000;318.4600000;319.2100000;240
20180220;000000;319.2100000;320.0100000;318.4500000;320.0100000;213
20180221;000000;320.0100000;320.1600000;318.9600000;319.3300000;372
20180222;000000;319.3300000;320.3100000;319.2000000;320.3100000;290
20180223;000000;320.3100000;320.3100000;318.6800000;319.8600000;357
20180224;000000;319.8600000;319.8600000;319.8600000;319.8600000;2
20180226;000000;319.8600000;319.8600000;318.4000000;319.1100000;302
20180227;000000;319.1100000;319.1100000;318.2600000;318.8600000;250
20180228;000000;318.8600000;320.4000000;318.8600000;320.3100000;278
20180301;000000;320.3100000;321.7300000;320.3100000;321.7300000;248
20180302;000000;321.7300000;322.7100000;321.7300000;322.2500000;265
20180303;000000;322.2500000;322.2500000;322.2500000;322.2500000;1
20180304;000000;322.2500000;322.2500000;322.2500000;322.2500000;1
20180305;000000;322.2500000;322.7100000;320.6600000;320.8600000;353
20180306;000000;320.8600000;320.8600000;319.0000000;319.0600000;344
20180307;000000;319.0600000;320.9600000;319.0000000;320.7600000;281
20180308;000000;320.7600000;320.7600000;320.7600000;320.7600000;18
20180309;000000;320.7600000;320.7600000;320.7600000;320.7600000;34
20180310;000000;320.7600000;320.7600000;320.7600000;320.7600000;5
20180312;000000;320.7600000;321.0600000;319.6000000;321.0600000;264
20180313;000000;321.0600000;321.6800000;320.8000000;321.2600000;270
20180314;000000;321.2600000;322.0600000;321.2600000;321.9600000;187
20180315;000000;321.9600000;322.5600000;321.1000000;321.7600000;278
20180316;000000;321.7600000;322.9600000;321.7600000;322.5100000;182
20180317;000000;322.5100000;322.5100000;322.5100000;322.5100000;2
20180318;000000;322.5100000;322.5100000;322.5100000;322.5100000;1
20180319;000000;322.5100000;322.5600000;319.8000000;320.3600000;355
20180320;000000;320.3600000;321.0000000;319.7000000;320.6000000;281
20180321;000000;320.6000000;320.6000000;320.6000000;320.6000000;23
20180322;000000;320.6000000;320.6000000;320.6000000;320.6000000;25
20180323;000000;320.6000000;320.6000000;320.6000000;320.6000000;17
20180324;000000;320.6000000;320.6000000;320.6000000;320.6000000;2
20180325;000000;320.6000000;320.6000000;320.6000000;320.6000000;1
20180326;000000;320.6000000;320.8600000;318.4000000;319.2600000;261
20180327;000000;319.3000000;319.4600000;318.5500000;318.5600000;283
20180328;000000;318.5600000;319.5000000;318.5600000;319.0600000;240
20180329;000000;319.0600000;319.9600000;318.5800000;319.0000000;214
20180330;000000;319.0000000;319.0000000;317.9000000;318.9600000;251
20180331;000000;318.9600000;318.9600000;318.9600000;318.9600000;2
20180401;000000;318.9600000;318.9600000;318.9600000;318.9600000;5
20180402;000000;318.9600000;319.4600000;318.4000000;319.4100000;107
20180403;000000;319.4100000;320.5000000;319.4100000;320.3000000;238
20180404;000000;320.3000000;320.3100000;319.3300000;320.0100000;230
20180405;000000;320.0100000;320.0100000;319.3000000;319.5600000;206
20180406;000000;319.5600000;319.7000000;319.1500000;319.3800000;216
20180407;000000;319.3800000;319.3800000;319.3800000;319.3800000;2
20180408;000000;319.3800000;319.3800000;319.3800000;319.3800000;3
20180409;000000;319.3800000;321.9600000;319.3800000;321.9600000;325
20180410;000000;321.9600000;328.9600000;321.9600000;327.3500000;337
20180411;000000;327.3500000;331.9500000;327.3500000;330.4500000;130
20180412;000000;330.4500000;330.7600000;327.3600000;328.3500000;318
20180413;000000;328.3500000;328.3500000;326.4000000;326.8600000;254
20180414;000000;326.8600000;326.8600000;326.8600000;326.8600000;2
20180416;000000;326.8600000;330.5700000;326.8600000;329.1600000;244
20180417;000000;329.1600000;329.7500000;327.4800000;328.4600000;309
20180418;000000;328.4600000;328.4600000;327.2600000;328.0100000;266
20180419;000000;327.7000000;328.0100000;325.3500000;325.4600000;324
20180420;000000;325.4600000;326.4100000;325.4500000;326.4100000;308
20180423;000000;326.4100000;327.8600000;325.4000000;327.8600000;315
20180424;000000;327.8600000;327.8600000;325.1000000;326.0600000;413
20180425;000000;326.0600000;326.9500000;324.8800000;325.9600000;325
20180426;000000;325.9600000;328.4000000;325.9600000;328.1600000;265
20180427;000000;328.3000000;328.3000000;327.1500000;327.3500000;265
20180428;000000;327.3500000;327.3500000;327.3500000;327.3500000;1
20180429;000000;327.3600000;327.3600000;327.3600000;327.3600000;3
20180430;000000;327.3600000;327.3600000;327.3600000;327.3600000;24
20180501;000000;327.3600000;327.3600000;327.3600000;327.3600000;17
20180502;000000;327.3600000;330.5000000;327.3600000;330.4600000;201
20180503;000000;330.4600000;331.3600000;329.4000000;329.8600000;281
20180504;000000;329.8600000;330.1000000;328.3000000;329.4600000;300
20180505;000000;329.4600000;329.4600000;329.4600000;329.4600000;2
20180506;000000;329.4600000;329.4600000;329.4600000;329.4600000;1
20180507;000000;329.4600000;329.4600000;329.4600000;329.4600000;30
20180508;000000;329.4600000;329.4600000;329.4600000;329.4600000;20
20180509;000000;329.4600000;329.4600000;329.4600000;329.4600000;14
20180510;000000;329.4600000;329.4600000;326.6000000;326.9600000;352
20180511;000000;326.9600000;327.7300000;325.2200000;326.9600000;470
20180512;000000;326.9600000;326.9600000;326.9600000;326.9600000;1
20180513;000000;326.9600000;326.9600000;326.9600000;326.9600000;1
20180514;000000;326.9600000;328.2800000;326.9600000;328.0100000;404
20180515;000000;328.0100000;328.2300000;326.0200000;328.1600000;386
20180516;000000;328.0000000;329.5000000;328.0000000;328.9600000;424
20180517;000000;328.9600000;329.3800000;326.1200000;327.6800000;404
20180518;000000;327.5500000;328.8300000;327.5500000;328.6600000;396
20180519;000000;328.6600000;328.6600000;328.6600000;328.6600000;5
20180521;000000;328.6600000;329.1600000;327.9600000;329.1600000;224
20180522;000000;329.1600000;329.4500000;326.0600000;326.5400000;600
20180523;000000;326.5400000;327.4600000;324.9600000;326.1600000;552
20180524;000000;325.8600000;325.8600000;325.8600000;325.8600000;4
20180525;000000;325.8600000;328.6100000;325.8200000;328.0300000;318
20180526;000000;328.0300000;328.0300000;328.0300000;328.0300000;3
20180527;000000;328.0300000;328.0300000;328.0300000;328.0300000;4
20180528;000000;328.0300000;330.0300000;327.9000000;329.6100000;267
20180529;000000;329.6100000;330.1300000;328.2300000;329.7300000;304
20180530;000000;329.7300000;331.0300000;329.4600000;329.9300000;308
20180531;000000;329.9300000;329.9300000;328.0400000;329.3100000;357
20180601;000000;329.3100000;330.9600000;329.3100000;330.8600000;247
20180602;000000;330.8600000;330.8600000;330.8600000;330.8600000;1
20180603;000000;330.8600000;330.8600000;330.8600000;330.8600000;1
20180604;000000;330.8600000;331.0300000;329.9000000;331.0300000;373
20180605;000000;331.0300000;331.7600000;330.8600000;331.7600000;12
20180606;000000;331.7600000;331.9600000;330.8600000;331.9600000;19
20180607;000000;331.9600000;333.6200000;330.8600000;333.6200000;255
20180608;000000;333.4500000;334.4600000;333.4500000;334.3000000;224
20180609;000000;334.3000000;334.3000000;334.3000000;334.3000000;3
20180610;000000;334.3000000;334.3000000;334.3000000;334.3000000;2
20180611;000000;334.3000000;334.3000000;333.2000000;333.9100000;187
20180612;000000;333.9100000;334.7500000;333.9000000;334.4400000;290
20180613;000000;334.4400000;335.9600000;334.1600000;335.9600000;166
20180614;000000;335.9600000;336.1600000;334.9600000;335.7100000;210
20180615;000000;335.7100000;336.6300000;335.6000000;336.6000000;217
20180618;000000;336.6000000;339.6600000;336.0300000;339.6600000;219
20180619;000000;339.6600000;341.0600000;338.5000000;341.0600000;124
20180620;000000;341.0600000;341.2600000;339.9600000;340.5000000;213
20180621;000000;340.5000000;341.4300000;340.4100000;341.4100000;245
20180622;000000;341.4100000;341.4100000;339.2000000;339.8600000;477
20180623;000000;339.8600000;339.8600000;339.8600000;339.8600000;2
20180624;000000;339.8600000;339.8600000;339.8600000;339.8600000;1
20180625;000000;339.8600000;339.8600000;338.8000000;339.1600000;341
20180626;000000;338.9600000;339.4500000;338.3300000;339.3800000;222
20180627;000000;339.3800000;341.0600000;339.3300000;340.9600000;210
20180628;000000;340.9600000;341.6800000;340.0300000;340.8600000;200
20180629;000000;340.8600000;341.4500000;339.8300000;341.2100000;217
20180630;000000;341.2100000;341.2100000;341.2100000;341.2100000;2
20180701;000000;341.2100000;341.2100000;341.2100000;341.2100000;1
20180702;000000;341.2100000;341.9100000;340.8600000;341.4600000;50
20180703;000000;341.4600000;343.0400000;341.4600000;342.8600000;68
20180704;000000;342.4600000;343.1200000;342.4600000;343.0600000;19
20180705;000000;343.0600000;343.6600000;342.9600000;343.6600000;63
20180706;000000;343.6600000;343.6600000;343.6600000;343.6600000;26
20180709;000000;343.6600000;343.8600000;343.6600000;343.8600000;13
20180710;000000;343.8600000;343.8600000;342.6600000;342.6600000;392
20180711;000000;342.6600000;344.2400000;341.9600000;343.7600000;550
20180712;000000;343.7600000;344.4700000;343.7600000;344.3100000;39
20180713;000000;344.3100000;344.3100000;341.8600000;342.4600000;76
20180714;000000;342.4600000;342.4600000;342.4600000;342.4600000;1
20180716;000000;342.4600000;343.4600000;341.9600000;342.3600000;56
20180717;000000;342.3600000;343.5700000;342.3600000;343.4600000;268
20180718;000000;343.4600000;344.9300000;343.2600000;344.8600000;46
20180719;000000;344.8600000;346.0600000;344.6600000;346.0100000;36
20180720;000000;346.0100000;346.8600000;345.6100000;346.4600000;39
20180721;000000;346.4600000;346.4600000;346.4600000;346.4600000;1
20180723;000000;346.4600000;346.4600000;345.1100000;345.3600000;64
20180724;000000;345.3600000;345.3600000;344.4600000;345.1100000;48
20180725;000000;345.1100000;346.5100000;345.1100000;346.0100000;31
20180726;000000;346.0100000;346.1700000;344.9600000;346.0600000;33
20180727;000000;346.0600000;346.8100000;344.8600000;346.8100000;46
20180728;000000;346.8100000;346.8100000;346.8100000;346.8100000;2
20180730;000000;346.8100000;347.2600000;345.9600000;346.4600000;146
20180731;000000;346.4600000;347.3800000;345.4600000;347.2600000;175
20180801;000000;347.2600000;348.8600000;347.2600000;348.8600000;115
20180802;000000;348.8600000;350.1000000;348.8600000;350.0600000;67
20180803;000000;350.0600000;350.4700000;349.3100000;349.3600000;38
20180804;000000;349.3600000;349.3600000;349.3600000;349.3600000;3
20180805;000000;349.3600000;349.3600000;349.3600000;349.3600000;2
20180806;000000;349.3600000;349.9600000;348.2600000;348.7600000;105
20180807;000000;348.7600000;349.1600000;347.9600000;348.5600000;54
20180808;000000;348.5600000;350.9600000;347.9600000;350.9600000;132
20180809;000000;350.9600000;355.8100000;350.4600000;355.5100000;109
20180810;000000;355.5100000;357.2600000;355.5100000;357.0600000;72
20180811;000000;357.0600000;357.0600000;357.0600000;357.0600000;1
20180813;000000;357.0600000;363.7700000;357.0600000;363.7700000;84
20180814;000000;363.7700000;363.9700000;361.0200000;362.9700000;62
20180815;000000;362.9700000;362.9700000;361.0500000;361.5700000;40
20180816;000000;361.5700000;362.9700000;360.1200000;360.1700000;69
20180817;000000;360.1700000;361.3400000;358.9600000;361.2700000;79
20180818;000000;361.2700000;361.2700000;361.2700000;361.2700000;2
20180820;000000;361.2700000;361.2700000;359.9700000;361.0700000;47
20180821;000000;361.0700000;361.0700000;361.0700000;361.0700000;17
20180822;000000;361.0700000;362.7200000;359.8700000;361.4700000;83
20180823;000000;361.4700000;362.4700000;360.3700000;360.3700000;87
20180824;000000;360.3700000;360.9700000;360.2200000;360.6200000;81
20180825;000000;360.6200000;360.6200000;360.6200000;360.6200000;2
20180826;000000;360.6200000;360.6200000;360.6200000;360.6200000;1
20180827;000000;360.6200000;361.9200000;358.9600000;360.7200000;67
20180828;000000;360.7200000;361.7700000;360.7200000;361.7300000;42
20180829;000000;361.7300000;364.0000000;361.7300000;363.4700000;89
20180830;000000;363.4700000;363.4700000;363.4700000;363.4700000;16
20180831;000000;363.4700000;363.4700000;363.4700000;363.4700000;24
20180901;000000;363.4700000;363.4700000;363.4700000;363.4700000;1
20180903;000000;363.4700000;365.7700000;362.9700000;365.6100000;68
20180904;000000;365.6100000;368.4500000;365.6100000;368.4500000;11
20180905;000000;368.4500000;371.0700000;367.9700000;371.0700000;75
20180906;000000;371.0700000;376.4700000;371.0700000;376.4700000;15
20180907;000000;376.4700000;376.4700000;374.5200000;375.7200000;55
20180909;000000;375.7200000;375.7200000;375.7200000;375.7200000;1
20180910;000000;375.7200000;380.1700000;375.7200000;379.4700000;109
20180911;000000;379.4700000;381.3200000;379.2700000;380.4700000;119
20180912;000000;380.4700000;380.4700000;377.0700000;377.2700000;63
20180913;000000;375.9700000;377.2700000;373.9700000;373.9700000;75
20180914;000000;373.9700000;374.5200000;370.9700000;370.9700000;85
20180915;000000;370.9700000;370.9700000;370.9700000;370.9700000;1
20180916;000000;370.9700000;370.9700000;370.9700000;370.9700000;1
20180917;000000;370.9700000;372.9700000;370.9700000;371.0700000;84
20180918;000000;371.0700000;371.4700000;366.9700000;366.9700000;72
20180919;000000;366.9700000;366.9700000;360.2200000;361.4700000;114
20180920;000000;361.4700000;361.4700000;355.8600000;356.1600000;134
20180921;000000;356.1600000;356.4600000;348.9600000;355.9600000;142
20180922;000000;355.9600000;355.9600000;355.9600000;355.9600000;1
20180924;000000;355.9600000;357.1600000;352.9200000;354.1100000;106
20180925;000000;354.1100000;357.6600000;352.8600000;356.9600000;148
20180926;000000;356.9600000;360.2700000;355.9600000;360.2700000;110
20180927;000000;360.2700000;361.9700000;360.2700000;361.6700000;40
20180928;000000;361.6700000;363.9200000;359.9700000;362.9700000;163
20180929;000000;362.9700000;362.9700000;362.9700000;362.9700000;1
20181001;000000;362.9700000;364.9700000;362.4700000;364.2700000;170
20181002;000000;364.2700000;364.2700000;357.4600000;363.2200000;234
20181003;000000;363.2200000;364.8700000;362.7700000;364.7700000;108
20181004;000000;364.7700000;367.9700000;364.7700000;367.9700000;157
20181005;000000;367.9700000;374.7000000;363.2700000;371.4700000;186
20181006;000000;371.4700000;371.4700000;371.4700000;371.4700000;2
20181007;000000;371.4700000;371.4700000;371.4700000;371.4700000;3
20181008;000000;371.4700000;373.7700000;370.9700000;372.6700000;115
20181009;000000;372.6700000;372.6700000;371.1700000;371.7700000;145
20181010;000000;371.7700000;371.7700000;367.4700000;367.4700000;247
20181011;000000;367.4700000;373.3700000;367.4700000;370.9700000;190
20181012;000000;370.4700000;371.1700000;368.8700000;370.4700000;250
20181013;000000;370.4700000;370.4700000;370.4700000;370.4700000;5
20181014;000000;370.4700000;370.4700000;370.4700000;370.4700000;6
20181015;000000;370.4700000;371.1700000;367.6700000;367.9700000;89
20181016;000000;367.9700000;368.1200000;365.4700000;366.3900000;90
20181017;000000;366.3900000;366.9700000;362.0700000;362.7700000;100
20181018;000000;362.7700000;365.2700000;362.7700000;364.2700000;65
20181019;000000;364.2700000;367.2700000;364.2700000;365.6700000;79
20181020;000000;365.6700000;365.6700000;365.6700000;365.6700000;3
20181022;000000;365.6700000;366.2700000;364.1700000;364.4700000;297
20181023;000000;364.4700000;364.7200000;360.2700000;362.8700000;106
20181024;000000;362.8700000;367.0700000;362.8700000;366.3700000;108
20181025;000000;366.3700000;367.7700000;366.3700000;367.7700000;94
20181026;000000;367.7700000;369.0700000;367.4700000;368.4700000;174
20181027;000000;368.4700000;368.4700000;368.4700000;368.4700000;4
20181028;000000;368.4700000;368.4700000;368.4700000;368.4700000;3
20181029;000000;368.4700000;369.0700000;367.4700000;367.4700000;163
20181030;000000;367.4700000;368.8200000;367.4700000;368.6700000;84
20181031;000000;368.6700000;369.9700000;367.9700000;369.9700000;60
20181101;000000;369.9700000;370.8700000;369.9700000;370.4700000;63
20181102;000000;370.4700000;371.9700000;370.2200000;370.8700000;70
20181103;000000;370.8700000;370.8700000;370.8700000;370.8700000;1
20181105;000000;370.8700000;372.6700000;370.8700000;371.9700000;83
20181106;000000;371.9700000;371.9700000;369.8200000;370.5700000;148
20181107;000000;370.5700000;371.7700000;370.3700000;370.4700000;104
20181108;000000;370.4700000;371.9700000;370.4700000;370.4700000;38
20181109;000000;370.4700000;373.4700000;370.4700000;372.9700000;104
20181110;000000;372.9700000;372.9700000;372.9700000;372.9700000;2
